CELL_ID,LATITUDE,LONGITUDE,TYPE,SCENE
26608,392.090909,219.664672,1,2
26609,392.15807,219.72832,0,3
26610,392.090909,219.664672,1,6
26611,391.943242,219.484315,1,6
26612,391.943242,219.484315,1,6
26613,391.943242,219.484315,1,6
26614,392.06941,219.64566,1,6
26615,392.06941,219.64566,1,2
26616,392.06941,219.64566,1,2
26617,391.983352,219.600444,1,6
26618,391.983352,219.600444,1,6
26619,391.983352,219.600444,1,6
26620,392.1801001,219.74599,1,4
26621,392.10354,219.69769,1,11
26622,392.10354,219.69769,1,11
26623,392.10354,219.69769,1,11
26624,392.10354,219.69769,1,2
26625,392.156468,219.719092,1,6
26626,392.157801,219.72168,1,6
26627,392.33362,219.790815,1,2
26628,392.33362,219.790815,1,2
26629,392.33362,219.790815,1,6
26630,392.32274,219.82652,1,2
26631,391.9936411,219.7225611,0,1
26632,392.15251,219.7078001,1,2
26633,391.978465,219.57496,1,6
26634,391.978465,219.57496,1,6
26635,391.978465,219.57496,1,6
26636,391.983409,219.58738,1,16
26637,391.98423,219.59154,1,6
26638,391.98423,219.59154,1,6
26639,391.98423,219.59154,1,6
26640,392.157788,219.719644,1,2
26641,392.157788,219.719644,1,2
26642,392.157788,219.719644,0,2
26643,392.158854,219.712635,1,2
26644,392.0947189,219.908467,0,7
26645,392.0710711,219.7212311,2,2
26646,392.0712111,219.7220711,2,1
26647,392.0710711,219.7212311,0,2
26648,392.012099,219.535622,1,16
26649,392.012099,219.535622,1,16
26650,392.08232,219.73077,1,6
26651,392.08232,219.73077,1,2
26652,392.08232,219.73077,1,2
26653,392.08232,219.73077,1,2
26654,392.08232,219.73077,1,6
26655,392.146152,219.677663,1,6
26656,392.146152,219.677663,1,2
26657,392.0458001,219.7355001,0,10
26658,392.0458001,219.7355001,0,10
26659,392.0458001,219.7355001,0,10
26660,392.0458001,219.7355001,0,10
26661,392.0458001,219.7355001,0,10
26662,392.0458001,219.7355001,0,10
26663,391.915277,219.773988,0,0
26664,391.915277,219.773988,0,0
26665,391.915277,219.773988,0,0
26666,392.0530411,219.765711,0,5
26667,392.056011,219.591915,1,2
26668,392.056011,219.591915,1,2
26669,392.086907,219.628777,1,2
26670,391.997518,219.534858,1,2
26671,391.997518,219.534858,1,2
26672,391.997518,219.534858,1,2
26673,392.144478,219.738701,1,5
26674,392.144478,219.738701,1,2
26675,392.147858,219.731922,1,6
26676,392.02172,219.71848,1,2
26677,392.0223811,219.7108311,2,2
26678,392.0223811,219.7108311,1,2
26679,392.0223811,219.7108311,1,2
26680,392.0223811,219.7108311,1,2
26681,392.02311,219.7064811,0,13
26682,392.02311,219.7064811,0,13
26683,392.510178,219.658829,1,16
26684,392.510178,219.658829,1,16
26685,392.114752,219.708415,1,6
26686,392.114752,219.708415,1,6
26687,392.114752,219.708415,1,2
26688,392.046024,219.614315,1,2
26689,392.051284,219.606624,1,2
26690,392.051284,219.606624,1,2
26691,392.143055,219.707601,1,2
26692,392.143055,219.707601,2,1
26693,392.143055,219.707601,2,1
26694,392.143055,219.707601,2,1
26695,392.029151,219.770069,0,5
26696,391.9634411,219.7427511,0,15
26697,391.9634411,219.7427511,0,15
26698,392.044523,219.61764,1,2
26699,392.044523,219.61764,1,2
26700,392.044523,219.61764,1,2
26701,392.044523,219.61764,1,2
26702,392.040173,219.607051,1,2
26703,392.040173,219.607051,1,2
26704,392.040173,219.607051,1,2
26705,392.047437,219.7781654,0,5
26706,392.05325,220.05033,0,17
26707,392.0085211,219.7558411,1,2
26708,392.0085211,219.7558411,1,2
26709,392.0085211,219.7558411,1,2
26710,392.0085211,219.7558411,1,2
26711,391.94948,219.56515,1,2
26712,391.94948,219.56515,1,2
26713,392.05175,219.74462,1,2
26714,392.05175,219.74462,1,2
26715,392.11773,219.66157,1,2
26716,392.11773,219.66157,1,2
26717,392.059011,219.607421,1,6
26718,392.059011,219.607421,1,2
26719,392.059011,219.607421,1,2
26720,392.033272,219.59416,1,16
26721,392.033272,219.59416,1,4
26722,392.033272,219.59416,1,4
26723,392.044698,219.788585,1,5
26724,392.044698,219.788585,1,6
26725,392.044698,219.788585,1,5
26726,392.044698,219.788585,1,2
26727,392.044698,219.788585,1,4
26728,392.044698,219.788585,1,6
26729,392.044698,219.788585,1,2
26730,392.03531,219.74901,0,1
26731,391.950667,219.521954,1,6
26732,391.95563,219.52722,0,2
26733,391.95862,219.52254,1,16
26734,391.95862,219.52254,1,16
26735,391.95862,219.52254,1,16
26736,391.956532,219.525323,1,2
26737,392.11912,219.95193,0,5
26738,392.11912,219.95193,0,5
26739,392.11912,219.95193,0,5
26740,392.11912,219.95193,0,5
26741,392.11912,219.95193,0,5
26742,392.11912,219.95193,0,5
26743,392.11912,219.95193,0,5
26744,392.11912,219.95193,0,5
26745,392.11912,219.95193,0,5
26746,391.90181,219.89221,0,1
26747,391.90181,219.89221,0,1
26748,391.7291986,219.742722,0,4
26749,391.90456,219.89056,0,3
26750,391.90181,219.89221,0,3
26751,391.90181,219.89221,0,3
26752,391.90181,219.89221,0,3
26753,391.90181,219.89221,0,3
26754,391.90181,219.89221,0,3
26755,391.90181,219.89221,0,3
26756,391.90181,219.89221,0,3
26757,392.0794444,219.6303778,0,5
26758,392.0794444,219.6303778,0,5
26759,392.0794444,219.6303778,0,5
26760,392.0794444,219.6303778,0,5
26761,392.0794444,219.6303778,0,5
26762,392.0794444,219.6303778,0,5
26763,392.0794444,219.6303778,0,5
26764,392.0794444,219.6303778,0,5
26765,392.0794444,219.6303778,0,5
26766,392.0794444,219.6303778,0,5
26767,392.0794444,219.6303778,0,5
26768,392.0794444,219.6303778,0,5
26769,392.0794444,219.6303778,0,5
26770,392.0794444,219.6303778,0,5
26771,392.0794444,219.6303778,0,5
26772,392.0794444,219.6303778,0,5
26773,392.0794444,219.6303778,0,5
26774,392.0794444,219.6303778,0,5
26775,392.0794444,219.6303778,0,5
26776,392.0794444,219.6303778,0,5
26777,392.083565,219.624166,0,5
26778,392.083565,219.624166,0,5
26779,392.083565,219.624166,0,5
26780,392.083565,219.624166,0,5
26781,392.083565,219.624166,0,5
26782,392.083565,219.624166,0,5
26783,392.083565,219.624166,0,5
26784,392.083565,219.624166,0,5
26785,392.083565,219.624166,0,5
26786,392.083565,219.624166,0,5
26787,392.083565,219.624166,0,5
26788,392.083565,219.624166,0,5
26789,392.083565,219.624166,0,5
26790,392.083565,219.624166,0,12
26791,392.083565,219.624166,0,5
26792,392.083565,219.624166,0,5
26793,392.083565,219.624166,0,5
26794,392.083565,219.624166,0,5
26795,392.079444,219.630377,0,5
26796,392.079444,219.630377,0,5
26797,392.079444,219.630377,0,5
26798,392.079444,219.630377,0,5
26799,392.079444,219.630377,0,5
26800,392.079444,219.630377,0,12
26801,392.082156,219.624559,0,5
26802,392.082156,219.624559,0,5
26803,392.082156,219.624559,0,5
26804,392.082156,219.624559,0,5
26805,392.082156,219.624559,0,5
26806,392.082156,219.624559,0,5
26807,392.082156,219.624559,0,5
26808,392.082156,219.624559,0,5
26809,392.082156,219.624559,0,5
26810,392.082156,219.624559,0,5
26811,392.082156,219.624559,0,5
26812,392.235631,219.732801,0,5
26813,392.235631,219.732801,0,5
26814,392.235631,219.732801,0,5
26815,392.235631,219.732801,0,5
26816,392.235631,219.732801,0,5
26817,392.235631,219.732801,0,5
26818,392.235631,219.732801,0,5
26819,392.23432,219.73201,0,5
26820,392.235631,219.732801,0,5
26821,392.235631,219.732801,0,5
26822,392.235631,219.732801,0,5
26823,392.075867,219.607573,1,6
26824,392.075867,219.607573,1,2
26825,392.075867,219.607573,1,2
26826,392.075671,219.613201,1,2
26827,392.075671,219.613201,1,6
26828,392.075671,219.613201,1,2
26829,392.075671,219.613201,1,2
26830,392.054193,219.614336,1,2
26831,392.054193,219.614336,1,2
26832,392.054193,219.614336,1,2
26833,392.054193,219.614336,1,2
26834,392.032616,219.589773,1,6
26835,392.032616,219.589773,1,2
26836,392.032616,219.589773,1,6
26837,392.199608,219.559797,1,16
26838,392.01734,219.72159,0,3
26839,392.01734,219.72159,0,3
26840,392.01734,219.72159,0,3
26841,392.01734,219.72159,0,3
26842,392.047428,219.778325,0,13
26843,392.047428,219.778325,0,13
26844,392.127956,219.946431,0,3
26845,391.876421,219.463747,1,6
26846,392.212333,219.735458,1,6
26847,392.04724,219.601706,1,6
26848,392.04724,219.601706,1,6
26849,392.323707,219.790232,1,16
26850,391.968801,219.53182,1,6
26851,391.968801,219.53182,1,2
26852,391.97682,219.52391,0,3
26853,391.97682,219.52391,0,3
26854,391.98556,219.55205,1,2
26855,391.98556,219.55205,1,2
26856,391.98556,219.55205,1,2
26857,392.045639,219.627467,1,16
26858,392.045639,219.627467,1,16
26859,392.045639,219.627467,1,16
26860,391.96609,219.54721,1,16
26861,391.96609,219.54721,1,16
26862,392.146072,219.665493,1,6
26863,391.96218,219.56705,1,2
26864,391.96218,219.56705,1,2
26865,392.305536,219.824975,1,2
26866,392.305536,219.824975,1,2
26867,392.0413811,219.7123211,1,3
26868,392.082885,219.602835,1,2
26869,392.082885,219.602835,1,2
26870,392.082885,219.602835,1,6
26871,392.082885,219.602835,1,6
26872,392.082885,219.602835,1,6
26873,392.05165,219.57558,1,6
26874,392.04426,219.63983,0,4
26875,392.04426,219.63983,0,4
26876,392.04461,219.64128,0,2
26877,392.18825,219.65133,0,3
26878,392.18825,219.65133,0,3
26879,392.18825,219.65133,0,3
26880,392.194286,219.655728,2,2
26881,392.194286,219.655728,0,2
26882,392.194286,219.655728,2,2
26883,392.0739811,219.7589411,0,8
26884,392.0739811,219.7589411,0,8
26885,392.0739811,219.7589411,0,8
26886,392.1378929,219.760402,1,2
26887,392.1378929,219.760402,1,2
26888,392.1378929,219.760402,2,2
26889,392.1378929,219.760402,2,1
26890,392.237063,219.73502,1,6
26891,391.936647,219.520865,1,2
26892,391.97258,219.73067,0,15
26893,392.06517,219.812322,0,10
26894,392.0163111,219.7185311,0,0
26895,392.0163111,219.7185311,0,0
26896,392.0163111,219.7185311,0,0
26897,392.079854,219.648993,1,16
26898,392.048547,219.779444,0,3
26899,392.02355,219.84815,0,3
26900,392.02355,219.84815,0,3
26901,392.086629,219.614938,1,6
26902,392.080916,219.623921,1,6
26903,391.93896,219.40441,0,2
26904,391.93896,219.40441,0,2
26905,391.93896,219.40441,0,2
26906,391.93896,219.40441,0,2
26907,392.03316,219.55742,1,14
26908,392.03316,219.55742,1,14
26909,392.03316,219.55742,1,14
26910,392.03316,219.55742,1,14
26911,392.03316,219.55742,1,14
26912,392.03316,219.55742,1,14
26913,392.07841,219.58409,1,16
26914,392.02068,219.84214,0,3
26915,392.02068,219.84214,0,3
26916,392.05301,219.76436,1,2
26917,392.05301,219.76436,1,6
26918,392.05301,219.76436,1,2
26919,392.05301,219.76436,1,6
26920,392.05301,219.76436,1,2
26921,392.05301,219.76436,1,2
26922,392.05301,219.76436,1,2
26923,392.048128,219.779025,1,2
26924,392.048128,219.779025,1,6
26925,392.048128,219.779025,1,6
26926,392.048128,219.779025,1,2
26927,392.0105111,219.7745811,0,1
26928,392.11019,219.90472,0,5
26929,392.11019,219.90472,0,5
26930,392.11019,219.90472,0,5
26931,392.11019,219.90472,0,5
26932,392.11019,219.90472,0,5
26933,392.11019,219.90472,0,5
26934,392.11019,219.90472,0,5
26935,392.11019,219.90472,0,5
26936,392.11019,219.90472,0,5
26937,392.11019,219.90472,0,5
26938,392.11019,219.90407,0,5
26939,392.11019,219.90407,0,5
26940,392.11019,219.90472,0,5
26941,392.11013,219.90345,0,5
26942,392.11013,219.90345,0,5
26943,392.11013,219.90345,0,5
26944,392.11013,219.90345,0,5
26945,392.11013,219.90345,0,5
26946,392.11013,219.90345,0,5
26947,392.11013,219.90345,0,5
26948,392.11013,219.90345,0,5
26949,392.11013,219.90345,0,5
26950,392.11013,219.90345,0,5
26951,392.11013,219.90345,0,5
26952,392.11013,219.90345,0,5
26953,392.11013,219.90345,0,5
26954,392.11013,219.90345,0,5
26955,392.11013,219.90345,0,5
26956,392.11013,219.90345,0,5
26957,392.11013,219.90345,0,5
26958,392.11013,219.90345,0,5
26959,392.11019,219.90407,0,5
26960,392.11019,219.90407,0,5
26961,392.024538,219.594972,1,6
26962,392.024538,219.594972,1,6
26963,392.035516,219.60017,1,2
26964,392.081392,219.600594,1,2
26965,392.1176311,219.7478111,1,4
26966,392.1176311,219.7478111,1,2
26967,392.1176311,219.7478111,1,4
26968,392.1176311,219.7478111,1,6
26969,392.1176311,219.7478111,1,6
26970,392.0623411,219.7172511,1,11
26971,392.0623411,219.7172511,1,11
26972,392.0623411,219.7172511,1,2
26973,392.0623411,219.7172511,1,6
26974,392.05231,219.75684,1,6
26975,392.04078,219.77712,0,1
26976,392.419374,219.907248,1,16
26977,392.048253,219.77915,1,15
26978,392.048253,219.77915,1,15
26979,392.048253,219.77915,1,15
26980,392.048253,219.77915,1,2
26981,392.048253,219.77915,1,2
26982,392.048253,219.77915,1,2
26983,392.04811,219.779007,2,2
26984,392.329389,219.861992,1,16
26985,392.331388,219.964822,1,5
26986,392.331388,219.964822,1,5
26987,392.331388,219.964822,1,5
26988,392.23821,219.73335,0,5
26989,392.23821,219.73335,0,5
26990,392.23821,219.73335,0,5
26991,392.23821,219.73335,0,5
26992,392.235833,219.731488,0,5
26993,392.235833,219.731488,0,5
26994,392.23668,219.73193,0,5
26995,392.23668,219.73193,0,5
26996,392.23668,219.73193,0,5
26997,392.23622,219.73154,0,5
26998,392.23622,219.73154,0,5
26999,392.23622,219.73154,0,5
27000,392.23622,219.73154,0,5
27001,392.23575,219.73305,0,5
27002,392.23575,219.73305,0,5
27003,392.23575,219.73305,0,5
27004,392.23575,219.73305,0,5
27005,392.346345,219.904631,1,6
27006,392.346345,219.904631,1,6
27007,392.346345,219.904631,1,6
27008,392.079412,219.611184,0,2
27009,392.05341,219.74205,0,2
27010,392.244583,220.00812,1,16
27011,392.170861,219.696821,1,2
27012,392.170861,219.696821,1,2
27013,392.170861,219.696821,1,2
27014,392.170861,219.696821,1,4
27015,392.170861,219.696821,1,4
27016,392.170861,219.696821,1,4
27017,392.13871,219.70945,1,2
27018,392.13871,219.70945,1,2
27019,392.13871,219.70945,1,2
27020,392.13871,219.70945,1,2
27021,392.01725,219.72155,0,4
27022,392.01725,219.72155,0,9
27023,392.01726,219.72154,0,9
27024,392.01726,219.72154,0,9
27025,392.01726,219.72154,0,9
27026,392.01726,219.72154,0,9
27027,392.01726,219.72154,0,9
27028,392.01726,219.72154,0,9
27029,392.01726,219.72154,0,9
27030,392.01726,219.72154,0,9
27031,392.009184,219.775452,1,6
27032,392.009184,219.775452,1,6
27033,392.009184,219.775452,1,2
27034,392.01727,219.72153,0,9
27035,392.01727,219.72153,0,9
27036,392.0657111,219.740711,0,1
27037,392.127576,219.710102,1,2
27038,392.127576,219.710102,1,2
27039,392.029078,219.770015,0,1
27040,392.029078,219.770015,0,1
27041,392.10965,219.70034,1,2
27042,392.10965,219.70034,1,6
27043,392.10965,219.70034,1,6
27044,392.05071,219.74618,0,17
27045,391.97204,219.73384,2,10
27046,391.97204,219.73384,0,10
27047,392.11545,219.69123,1,2
27048,392.11545,219.69123,1,2
27049,392.11545,219.69123,1,6
27050,392.115795,219.703727,1,2
27051,392.115795,219.703727,1,2
27052,392.115795,219.703727,1,2
27053,392.0214562,219.590498,1,12
27054,392.143312,219.70008,1,2
27055,392.143312,219.70008,1,2
27056,392.143312,219.70008,1,6
27057,392.143312,219.70008,1,2
27058,392.143312,219.70008,1,2
27059,392.143312,219.70008,1,2
27060,392.160657,219.680474,1,2
27061,392.16323,219.67821,1,4
27062,392.16323,219.67821,1,4
27063,392.16323,219.67821,1,4
27064,392.0751411,219.72985,0,17
27065,392.06383,219.75445,0,1
27066,392.06687,219.74543,0,1
27067,391.9788811,219.7559311,0,0
27068,391.9788811,219.7559311,0,0
27069,391.9788811,219.7559311,0,0
27070,391.9788811,219.7559311,0,0
27071,391.9788811,219.7559311,0,0
27072,392.04211,219.85797,1,2
27073,392.0753211,219.7584111,0,8
27074,392.05327,219.76255,0,8
27075,392.048095,219.778992,0,2
27076,392.048095,219.778992,0,2
27077,391.99329,219.77889,0,10
27078,391.99329,219.77889,0,10
27079,391.99329,219.77889,0,10
27080,391.99329,219.77889,0,10
27081,391.99329,219.77889,0,10
27082,391.99329,219.77889,0,10
27083,391.99329,219.77889,0,10
27084,391.99329,219.77889,0,10
27085,391.99329,219.77889,0,10
27086,391.99329,219.77889,0,10
27087,391.99329,219.77889,0,10
27088,391.99329,219.77889,0,10
27089,392.126313,219.673598,1,6
27090,392.126313,219.673598,1,2
27091,392.126313,219.673598,1,2
27092,392.126313,219.673598,1,2
27093,392.126313,219.673598,1,2
27094,392.126313,219.673598,1,2
27095,392.03725,219.5451001,1,16
27096,392.03725,219.5451001,1,16
27097,392.03725,219.5451001,1,16
27098,392.071892,219.620782,1,2
27099,392.143903,219.715946,0,7
27100,392.04245,219.76034,0,3
27101,392.04245,219.76034,0,3
27102,392.173595,219.700902,1,2
27103,392.173595,219.700902,1,2
27104,392.173595,219.700902,1,2
27105,391.979944,219.572233,1,5
27106,391.979944,219.572233,1,5
27107,391.979944,219.572233,1,5
27108,392.009479,219.775747,0,8
27109,392.009479,219.775747,0,8
27110,392.02924,219.77542,2,15
27111,392.009339,219.775607,0,2
27112,392.0330111,219.7398111,1,2
27113,392.0330111,219.7398111,1,2
27114,392.0330111,219.7398111,1,2
27115,392.041011,219.767845,0,10
27116,392.041011,219.767845,0,10
27117,392.041011,219.767845,0,10
27118,392.041011,219.767845,0,10
27119,392.041011,219.767845,0,10
27120,392.040821,219.767615,0,10
27121,392.040821,219.767615,0,10
27122,392.040821,219.767615,0,10
27123,392.041011,219.767845,0,10
27124,392.041011,219.767845,0,10
27125,392.041011,219.767845,0,10
27126,392.041011,219.767845,0,10
27127,392.041011,219.767845,0,10
27128,392.040821,219.767615,0,10
27129,392.041011,219.767845,0,10
27130,392.05115,219.74474,0,10
27131,392.05115,219.74474,0,10
27132,392.05108,219.74575,0,15
27133,392.08395,219.74109,0,5
27134,392.08395,219.74109,0,5
27135,392.08395,219.74109,0,5
27136,392.08832,219.748627,0,5
27137,392.08832,219.748627,0,5
27138,392.06758,219.74159,0,5
27139,392.08832,219.748627,0,5
27140,392.005411,219.7160411,0,15
27141,392.005411,219.7160411,0,15
27142,392.005411,219.7160411,1,15
27143,391.941238,219.851613,1,2
27144,391.941238,219.851613,1,2
27145,391.941238,219.851613,1,2
27146,392.01665,219.79135,1,2
27147,392.01665,219.79135,1,2
27148,392.01665,219.79135,1,2
27149,392.07611,219.58525,1,2
27150,392.07646,219.58473,0,2
27151,392.13114,219.71916,0,2
27152,392.08027,219.60729,1,2
27153,392.07957,219.60491,0,1
27154,392.08027,219.60729,1,5
27155,392.08027,219.60729,1,2
27156,392.21076,219.69216,0,1
27157,392.205068,219.704639,1,5
27158,392.205068,219.704639,1,5
27159,392.205068,219.704639,1,5
27160,392.205068,219.704639,1,5
27161,392.205068,219.704639,1,5
27162,392.205068,219.704639,1,5
27163,392.205473,219.688216,1,5
27164,392.205473,219.688216,1,5
27165,392.205473,219.688216,1,5
27166,392.205473,219.688216,1,6
27167,392.205473,219.688216,1,5
27168,392.05762,219.62262,1,5
27169,392.05762,219.62262,1,2
27170,392.05762,219.62262,1,2
27171,392.05762,219.62262,1,2
27172,392.05762,219.62262,1,2
27173,392.05762,219.62262,1,6
27174,392.05917,219.62196,1,2
27175,392.11244,219.69095,0,2
27176,392.10697,219.68029,0,2
27177,392.14188,219.72003,2,4
27178,392.0644911,219.7267711,1,6
27179,392.24674,219.71768,0,2
27180,392.32915,219.91615,0,2
27181,392.141264,219.732023,2,1
27182,392.32748,219.79196,0,2
27183,392.05328,219.59703,1,2
27184,392.05328,219.59703,1,2
27185,392.106811,219.74471,1,2
27186,392.106811,219.74471,1,2
27187,392.106811,219.74471,1,2
27188,392.029229,219.770147,0,3
27189,392.009081,219.775349,0,1
27190,392.33264,219.80237,0,2
27191,392.31832,219.82561,0,4
27192,392.31971,219.82404,0,12
27193,392.32026,219.81832,0,12
27194,392.33492,219.80467,0,2
27195,392.14942,219.69472,1,2
27196,392.14808,219.69576,1,2
27197,392.14808,219.69576,0,5
27198,392.33869,219.80363,0,1
27199,392.33829,219.80363,0,2
27200,392.24798,219.74344,0,2
27201,392.34767,219.82532,1,2
27202,392.34809,219.82403,0,2
27203,392.24185,219.74507,0,2
27204,392.0568611,219.763311,1,5
27205,392.0568611,219.763311,1,6
27206,392.0568611,219.763311,1,5
27207,392.0568611,219.763311,1,5
27208,392.20813,219.69585,0,5
27209,392.077372,219.591777,0,5
27210,392.056749,219.449469,1,16
27211,392.056749,219.449469,1,16
27212,392.333537,219.800548,0,2
27213,391.92302,219.51173,1,2
27214,391.92302,219.51173,1,2
27215,392.13107,219.71152,0,10
27216,392.13107,219.71152,0,10
27217,392.02384,219.83025,1,2
27218,392.02384,219.83025,1,2
27219,392.022377,219.829428,1,2
27220,392.02384,219.83025,1,2
27221,392.02384,219.83025,1,2
27222,392.02384,219.83025,1,2
27223,392.22802,219.73467,1,2
27224,392.184547,219.697854,0,2
27225,392.184547,219.697854,0,2
27226,392.184547,219.697854,0,2
27227,392.184547,219.697854,0,2
27228,391.95582,219.53529,1,2
27229,392.11035,219.6603001,0,2
27230,392.23919,219.74198,2,1
27231,392.39118,219.71294,0,2
27232,392.38972,219.71346,0,2
27233,392.23089,219.74178,0,2
27234,392.23539,219.74208,0,5
27235,392.067179,219.641192,1,2
27236,392.067179,219.641192,1,2
27237,392.067179,219.641192,1,2
27238,392.067179,219.641192,1,2
27239,392.34965,219.82171,2,2
27240,392.34965,219.82171,0,2
27241,392.20287,219.71338,0,2
27242,392.20287,219.71338,0,2
27243,391.917948,219.822961,2,2
27244,391.917948,219.822961,2,2
27245,392.38753,219.72181,0,2
27246,392.38749,219.72226,0,4
27247,392.38362,219.71974,2,4
27248,392.24756,219.72842,1,2
27249,392.05175,219.60861,1,2
27250,392.052104,219.608023,1,2
27251,392.050343,219.608201,0,4
27252,392.33698,219.83855,2,13
27253,392.25786,219.87759,0,4
27254,391.3271211,219.8598811,0,15
27255,391.3271211,219.8598811,0,15
27256,391.3271211,219.8598811,0,15
27257,392.23632,219.74574,2,1
27258,392.223234,219.737254,0,4
27259,392.22821,219.72852,0,2
27260,392.102138,219.659509,1,2
27261,392.102138,219.659509,1,2
27262,392.102138,219.659509,1,2
27263,392.12958,219.54926,0,2
27264,392.1475401,219.723916,1,2
27265,392.14415,219.69481,2,2
27266,392.06214,219.61632,0,2
27267,392.14095,219.69343,2,1
27268,392.52738,219.79374,0,4
27269,392.15256,219.71674,2,1
27270,392.2439932,219.7326894,0,2
27271,392.11561,219.67666,2,1
27272,392.215474,219.730681,2,1
27273,392.135919,219.702714,1,2
27274,392.135919,219.702714,1,6
27275,392.135919,219.702714,1,6
27276,392.067184,219.60615,0,5
27277,392.0674,219.6059001,0,5
27278,392.078128,219.631541,1,2
27279,392.078128,219.631541,1,2
27280,392.078128,219.631541,0,2
27281,392.21402,219.73842,2,1
27282,392.21505,219.73879,2,1
27283,392.03151,219.42927,1,2
27284,392.03086,219.43021,1,2
27285,392.10145,219.50071,2,1
27286,392.17074,219.717162,0,13
27287,392.10726,219.66408,0,4
27288,392.218785,219.712557,0,1
27289,392.11573,219.69649,2,5
27290,392.02948,219.43462,0,2
27291,392.03827,219.45041,0,4
27292,392.32829,219.91613,1,2
27293,392.32735,219.91791,1,2
27294,392.1078401,219.7003001,0,2
27295,392.10642,219.70371,2,4
27296,392.10768,219.70043,0,2
27297,392.12161,219.69833,1,14
27298,391.980209,219.531799,1,6
27299,392.088783,219.674895,0,1
27300,392.049481,219.862735,1,5
27301,392.042002,219.842359,1,2
27302,392.103716,219.808738,1,6
27303,392.108796,219.804236,1,2
27304,392.108796,219.804236,1,2
27305,392.103716,219.808738,1,6
27306,391.91798,219.77113,1,5
27307,391.91798,219.77113,1,5
27308,391.91798,219.77113,1,5
27309,392.029265,219.770183,0,5
27310,392.029265,219.770183,0,8
27311,392.029265,219.770183,0,5
27312,392.029265,219.770183,0,8
27313,392.029265,219.770183,0,5
27314,392.1127771,219.8198221,0,2
27315,392.1127771,219.8198221,0,2
27316,392.1127771,219.8198221,1,2
27317,392.1127771,219.8198221,0,2
27318,392.1127771,219.8198221,0,2
27319,392.1127771,219.8198221,0,2
27320,392.1127771,219.8198221,0,2
27321,392.1127771,219.8198221,0,2
27322,392.07313,219.75285,0,3
27323,392.07313,219.75285,0,3
27324,392.07313,219.75285,0,3
27325,392.07313,219.75285,0,3
27326,392.0523511,219.7508111,0,8
27327,392.0523511,219.7508111,0,8
27328,392.0523511,219.7508111,0,8
27329,392.0523511,219.7508111,0,8
27330,392.0559931,219.7195755,0,10
27331,392.03487,219.71961,0,10
27332,392.0559931,219.7195755,0,10
27333,392.0559931,219.7195755,0,10
27334,392.03487,219.71961,0,10
27335,391.9978711,219.7722811,0,1
27336,391.9978711,219.7722811,0,13
27337,391.997211,219.773479,0,15
27338,391.997211,219.773479,0,3
27339,391.997211,219.773479,0,3
27340,392.051666,219.431211,1,18
27341,392.051666,219.431211,1,18
27342,392.051666,219.431211,1,18
27343,392.051666,219.431211,1,18
27344,392.176836,219.680354,0,2
27345,392.176836,219.680354,0,2
27346,392.176836,219.680354,0,2
27347,392.182063,219.680074,2,6
27348,392.176836,219.680354,0,4
27349,391.64361,220.014201,1,2
27350,391.64361,220.014201,1,2
27351,391.64361,220.014201,1,2
27352,391.64361,220.014201,1,15
27353,391.64361,220.014201,1,15
27354,391.9873911,219.7034111,0,3
27355,392.03596,219.71961,0,10
27356,392.03596,219.71961,0,10
27357,392.03596,219.71961,0,10
27358,392.0269441,219.8345441,0,5
27359,392.0269441,219.8345441,0,5
27360,392.0269441,219.8345441,0,5
27361,392.0269441,219.8345441,0,5
27362,392.0269441,219.8345441,0,5
27363,392.0269441,219.8345441,0,5
27364,392.0269441,219.8345441,0,5
27365,392.0269441,219.8345441,0,5
27366,392.0269441,219.8345441,0,5
27367,392.0269441,219.8345441,0,5
27368,392.0269441,219.8345441,0,5
27369,392.024808,219.839478,0,5
27370,392.024808,219.839478,0,5
27371,392.024808,219.839478,0,5
27372,392.024808,219.839478,0,5
27373,392.024808,219.839478,0,5
27374,392.027143,219.834308,0,5
27375,392.027143,219.834308,0,5
27376,392.027143,219.834308,0,5
27377,392.027143,219.834308,0,5
27378,392.027143,219.834308,0,5
27379,392.027143,219.834308,0,5
27380,392.02998,219.83651,0,5
27381,392.02998,219.83651,0,5
27382,392.02998,219.83651,0,5
27383,392.02998,219.83651,0,5
27384,392.02998,219.83651,0,5
27385,392.02998,219.83651,0,5
27386,392.02998,219.83651,0,5
27387,392.02998,219.83651,0,5
27388,392.02998,219.83651,0,5
27389,392.02998,219.83651,0,5
27390,392.02998,219.83651,0,5
27391,392.02998,219.83651,0,5
27392,392.02998,219.83651,0,5
27393,392.02998,219.83651,0,5
27394,392.02998,219.83651,0,5
27395,392.02998,219.83651,0,5
27396,392.02998,219.83651,0,5
27397,392.02998,219.83651,0,5
27398,392.02457,219.838759,0,5
27399,392.02457,219.838759,0,5
27400,392.02457,219.838759,0,5
27401,392.02457,219.838759,0,5
27402,392.185526,219.655126,1,6
27403,392.185526,219.655126,1,6
27404,392.185526,219.655126,1,5
27405,392.188091,219.665883,0,3
27406,392.188091,219.665883,1,4
27407,392.025833,219.835377,0,5
27408,392.025833,219.835377,0,5
27409,392.025833,219.835377,0,5
27410,392.024541,219.840186,0,5
27411,392.024541,219.840186,0,5
27412,392.024541,219.840186,0,5
27413,392.024541,219.840186,0,5
27414,392.024541,219.840186,0,5
27415,392.024541,219.840186,0,5
